Time,Device name,Angular velocity X(°/s),Angular velocity Z(°/s)
 18:12:54.504,COM4, -228.088, -220.032,
 18:12:54.504,COM4, -179.504, -239.685,
 18:12:54.530,COM4, -131.714, -248.962,
 18:12:54.530,COM4, -122.253, -239.319,
 18:12:54.530,COM4, -113.525, -222.839,
 18:12:54.530,COM4, -85.876, -210.754,
 18:12:54.532,COM4, -78.186, -215.515,
 18:12:54.532,COM4, -100.83, -215.698,
 18:12:54.560,COM4, -112.183, -210.327,
 18:12:54.560,COM4, -54.932, -180.359,
 18:12:54.592,COM4, -2.075, -114.258,
 18:12:54.592,COM4, -17.944, -53.406,
 18:12:54.652,COM4, -68.054, -21.484,
 18:12:54.652,COM4, -63.843, -10.986,
 18:12:54.680,COM4, -10.376, -10.437,
 18:12:54.680,COM4, 17.456, -15.869,
 18:12:54.740,COM4, -1.831, -15.564,
 18:12:54.740,COM4, -30.518, -2.563,
 18:12:54.800,COM4, -20.142, 6.47,
 18:12:54.800,COM4, -1.587, 2.625,
 18:12:54.828,COM4, -28.442, 22.461,
 18:12:54.828,COM4, -25.818, 21.423,
 18:12:54.860,COM4, 12.39, 17.151,
 18:12:54.860,COM4, 20.142, 17.517,
 18:12:54.890,COM4, 3.174, 16.418,
 18:12:54.890,COM4, -11.047, 10.742,
 18:12:54.950,COM4, -16.663, 1.831,
 18:12:54.950,COM4, 9.155, -21.118,
 18:12:54.980,COM4, 62.927, -45.105,
 18:12:54.980,COM4, 88.318, -66.833,
 18:12:55.011,COM4, 76.965, -68.176,
 18:12:55.011,COM4, 35.828, -38.94,
 18:12:55.039,COM4, -3.235, 0.549,
 18:12:55.039,COM4, 5.188, 14.954,
 18:12:55.099,COM4, 4.517, 3.723,
 18:12:55.099,COM4, 7.69, -14.221,
 18:12:55.129,COM4, 12.085, -21.179,
 18:12:55.129,COM4, 15.015, -11.597,
 18:12:55.159,COM4, 4.517, 4.272,
 18:12:55.159,COM4, 0.793, 9.094,
 18:12:55.221,COM4, -1.526, 1.587,
 18:12:55.221,COM4, -31.494, -4.761,
 18:12:55.249,COM4, -45.898, -8.057,
 18:12:55.249,COM4, -25.085, -7.08,
