Time,Device name,Angular velocity X(°/s),Angular velocity Z(°/s)
 12:45:46.406,COM4, -24.719, 56.519,
 12:45:46.494,COM4, -47.546, 111.816,
 12:45:46.494,COM4, 43.091, 76.538,
 12:45:46.496,COM4, 18.188, 30.212,
 12:45:46.496,COM4, 30.029, -10.193,
 12:45:46.496,COM4, 48.889, -16.541,
 12:45:46.496,COM4, 33.813, -2.075,
 12:45:46.644,COM4, -0.244, 15.442,
 12:45:46.644,COM4, -9.766, 22.156,
 12:45:46.646,COM4, -6.775, 17.395,
 12:45:46.646,COM4, -0.671, 7.629,
 12:45:46.646,COM4, 2.747, 5.066,
 12:45:46.646,COM4, 3.052, 6.714,
 12:45:46.674,COM4, 2.625, 7.874,
 12:45:46.674,COM4, 3.052, 7.019,
 12:45:46.704,COM4, 3.235, 5.859,
 12:45:46.704,COM4, 2.441, 5.31,
 12:45:46.794,COM4, 1.099, 4.517,
 12:45:46.794,COM4, 0.671, 3.174,
 12:45:46.794,COM4, 1.343, 1.16,
 12:45:46.794,COM4, 2.502, -0.061,
 12:45:46.823,COM4, 3.479, -0.61,
 12:45:46.823,COM4, 2.991, 0,
 12:45:46.943,COM4, 1.77, 1.099,
 12:45:46.943,COM4, -1.526, 2.014,
 12:45:46.945,COM4, -1.709, 1.526,
 12:45:46.945,COM4, -1.465, 0.122,
 12:45:46.945,COM4, -0.366, -0.732,
 12:45:46.945,COM4, 0, -0.916,
 12:45:47.035,COM4, -1.221, -0.061,
 12:45:47.035,COM4, -1.831, 0.427,
 12:45:47.035,COM4, -1.16, 0.183,
 12:45:47.035,COM4, -0.305, -0.366,
 12:45:47.123,COM4, -0.183, -0.122,
 12:45:47.123,COM4, -0.793, 0.732,
 12:45:47.125,COM4, -1.221, 0.793,
 12:45:47.125,COM4, -1.282, 0.305,
 12:45:47.183,COM4, 0.183, -0.854,
 12:45:47.183,COM4, 1.709, -1.648,
 12:45:47.185,COM4, 1.709, -1.343,
 12:45:47.185,COM4, 1.282, -0.977,
 12:45:47.243,COM4, 1.404, -0.854,
 12:45:47.243,COM4, 2.136, -1.282,
 12:45:47.334,COM4, 2.319, -1.343,
 12:45:47.334,COM4, 1.587, -1.099,
 12:45:47.334,COM4, -0.916, 0.183,
 12:45:47.334,COM4, -0.793, -0.122,
 12:45:47.394,COM4, 0.549, -1.587,
 12:45:47.394,COM4, 0.549, -2.136,
 12:45:47.394,COM4, -0.793, -1.221,
 12:45:47.394,COM4, -2.747, 0.671,
 12:45:47.514,COM4, -3.479, 1.282,
 12:45:47.514,COM4, -1.953, 0.122,
 12:45:47.514,COM4, -0.244, -1.343,
 12:45:47.514,COM4, 1.16, -1.831,
 12:45:47.516,COM4, 3.357, -2.38,
 12:45:47.516,COM4, 1.587, -0.732,
 12:45:47.544,COM4, -0.427, 0,
 12:45:47.544,COM4, -2.686, 1.099,
 12:45:47.693,COM4, -3.174, 0.793,
 12:45:47.693,COM4, -2.197, 0.366,
 12:45:47.695,COM4, -0.366, 0.793,
 12:45:47.695,COM4, 0.793, 0.671,
 12:45:47.695,COM4, 0.977, 0.061,
 12:45:47.695,COM4, 3.418, -2.625,
 12:45:47.723,COM4, 4.883, -3.723,
 12:45:47.723,COM4, 4.761, -3.967,
 12:45:47.783,COM4, 1.831, -1.587,
 12:45:47.783,COM4, 1.343, 0.244,
 12:45:47.783,COM4, 0.427, 0.305,
 12:45:47.783,COM4, -1.221, 0.244,
 12:45:47.843,COM4, -2.625, -0.061,
