Time,Device name,Angular velocity X(°/s),Angular velocity Z(°/s)
 17:49:22.627,COM4, 615.173, 180.115,
 17:49:22.627,COM4, 666.138, 275.513,
 17:49:22.627,COM4, 742.92, 485.962,
 17:49:22.627,COM4, 795.349, 680.664,
 17:49:22.629,COM4, 643.616, 765.442,
 17:49:22.629,COM4, 137.085, 345.642,
 17:49:22.631,COM4, 111.511, -76.904,
 17:49:22.631,COM4, 75.684, -198.181,
 17:49:22.657,COM4, 35.706, -174.438,
 17:49:22.657,COM4, -20.386, -419.006,
 17:49:22.657,COM4, -15.625, -542.542,
 17:49:22.657,COM4, -33.447, -310.364,
 17:49:22.659,COM4, -141.541, 10.498,
 17:49:22.659,COM4, -153.992, 22.095,
 17:49:22.659,COM4, -132.751, -164.001,
 17:49:22.659,COM4, -156.067, -49.927,
 17:49:22.867,COM4, -174.622, -36.865,
 17:49:22.867,COM4, -156.921, -59.265,
 17:49:22.867,COM4, -128.113, -98.511,
 17:49:22.867,COM4, -103.699, -94.666,
 17:49:22.869,COM4, -92.407, -65.43,
 17:49:22.869,COM4, -48.645, -31.006,
 17:49:22.869,COM4, -25.574, -21.362,
 17:49:22.869,COM4, -4.211, 19.836,
 17:49:22.871,COM4, -3.357, 25.574,
 17:49:22.871,COM4, -19.47, -12.451,
 17:49:22.897,COM4, -14.526, -37.964,
 17:49:22.897,COM4, -9.827, -39.978,
 17:49:22.957,COM4, -30.212, 15.625,
 17:49:22.957,COM4, -47.546, -4.272,
 17:49:22.957,COM4, -56.335, -19.592,
 17:49:22.957,COM4, -62.195, -11.414,
 17:49:22.959,COM4, -71.716, -16.541,
 17:49:22.959,COM4, -75.5, -17.822,
 17:49:22.959,COM4, -93.567, 1.648,
 17:49:22.959,COM4, -110.046, -3.418,
 17:49:22.961,COM4, -120.544, -34.912,
 17:49:22.961,COM4, -139.343, -53.101,
 17:49:23.017,COM4, -159.729, -37.048,
 17:49:23.017,COM4, -171.631, -32.715,
 17:49:23.047,COM4, -154.358, -50.659,
 17:49:23.047,COM4, -125.854, -78.857,
 17:49:23.077,COM4, -118.53, -116.394,
 17:49:23.077,COM4, -139.16, -132.141,
 17:49:23.139,COM4, -152.771, -134.277,
 17:49:23.139,COM4, -159.851, -142.273,
 17:49:23.197,COM4, -165.039, -148.132,
 17:49:23.197,COM4, -168.823, -144.104,
 17:49:23.197,COM4, -208.435, -130.005,
 17:49:23.197,COM4, -253.906, -101.318,
 17:49:23.257,COM4, -288.574, -86.853,
 17:49:23.257,COM4, -306.274, -61.34,
 17:49:23.287,COM4, -351.318, -10.803,
 17:49:23.287,COM4, -409.546, 24.048,
 17:49:23.317,COM4, -407.349, 43.213,
 17:49:23.317,COM4, -398.071, 49.744,
 17:49:23.406,COM4, -375, 54.016,
 17:49:23.406,COM4, -224.182, 118.042,
 17:49:23.408,COM4, -187.195, 161.499,
 17:49:23.408,COM4, -22.522, 149.719,
 17:49:23.468,COM4, 50.415, 131.653,
 17:49:23.468,COM4, 64.636, 104.248,
 17:49:23.498,COM4, 52.49, 57.312,
 17:49:23.498,COM4, 36.865, 13.55,
 17:49:23.558,COM4, 24.109, -14.343,
 17:49:23.558,COM4, 23.315, -17.334,
 17:49:23.560,COM4, 15.808, -5.371,
 17:49:23.560,COM4, 15.93, 1.953,
 17:49:23.646,COM4, 12.695, 5.127,
 17:49:23.646,COM4, 8.301, 2.441,
 17:49:23.648,COM4, 11.841, 0.061,
 17:49:23.648,COM4, 12.207, 2.38,
 17:49:23.708,COM4, 6.287, 8.728,
 17:49:23.708,COM4, -8.179, 19.043,
 17:49:23.738,COM4, -15.564, 1.465,
 17:49:23.738,COM4, -15.93, -6.775,
 17:49:23.858,COM4, -13.977, -2.319,
 17:49:23.858,COM4, -10.681, 7.507,
 17:49:23.888,COM4, -10.01, 11.108,
 17:49:23.888,COM4, -7.935, 4.639,
 17:49:23.888,COM4, -8.85, 1.648,
 17:49:23.888,COM4, -8.301, 0.61,
 17:49:23.890,COM4, -7.019, -1.343,
 17:49:23.890,COM4, -10.01, -5.981,
 17:49:23.948,COM4, -8.85, -7.324,
 17:49:23.948,COM4, -6.653, -8.362,
 17:49:24.038,COM4, -5.859, -11.108,
 17:49:24.038,COM4, -1.709, -7.141,
 17:49:24.038,COM4, 2.808, -0.061,
 17:49:24.038,COM4, 3.723, -1.465,
 17:49:24.068,COM4, 4.578, -3.113,
 17:49:24.068,COM4, 4.578, -2.075,
 17:49:24.128,COM4, 7.874, -0.732,
 17:49:24.128,COM4, 11.292, 2.319,
 17:49:24.216,COM4, 15.625, 7.385,
 17:49:24.216,COM4, 16.357, 7.751,
 17:49:24.218,COM4, 16.968, 4.517,
 17:49:24.218,COM4, 18.25, 5.066,
 17:49:24.218,COM4, 21.667, 11.902,
 17:49:24.218,COM4, 25.391, 19.47,
 17:49:24.248,COM4, 25.757, 28.992,
 17:49:24.248,COM4, 24.78, 35.4,
