Time,Device name,Angular velocity X(°/s),Angular velocity Z(°/s)
 08:40:24.535,COM4, 362.488, 396.423,
 08:40:24.743,COM4, 190.552, 107.666,
 08:40:24.743,COM4, 253.174, -144.287,
 08:40:24.743,COM4, 95.276, -116.577,
 08:40:24.743,COM4, -46.021, -353.149,
 08:40:24.745,COM4, -68.298, -655.334,
 08:40:24.745,COM4, 84.717, -517.334,
 08:40:24.747,COM4, 4.395, 15.137,
 08:40:24.747,COM4, -46.326, 255.188,
 08:40:24.833,COM4, -76.111, 46.814,
 08:40:24.833,COM4, -50.293, -161.194,
 08:40:24.833,COM4, -42.542, -102.478,
 08:40:24.833,COM4, -62.805, -8.057,
 08:40:24.835,COM4, -99.915, 8.789,
 08:40:24.835,COM4, -116.089, 18.982,
 08:40:24.837,COM4, -87.28, 15.259,
 08:40:24.837,COM4, -65.002, 9.216,
 08:40:24.861,COM4, -64.819, -2.014,
 08:40:24.861,COM4, -70.007, 2.197,
 08:40:24.863,COM4, -74.463, 13.672,
 08:40:24.863,COM4, -84.717, 15.991,
 08:40:24.863,COM4, -94.666, 41.565,
 08:40:24.863,COM4, -125.671, 48.645,
 08:40:24.865,COM4, -158.386, 26.306,
 08:40:24.865,COM4, -271.057, -141.785,
 08:40:24.867,COM4, -283.02, -164.49,
 08:40:24.867,COM4, -253.967, -153.564,
 08:40:24.893,COM4, -348.816, -141.235,
 08:40:24.893,COM4, -331.97, -171.814,
 08:40:24.893,COM4, -301.392, -207.214,
 08:40:24.893,COM4, -261.536, -202.82,
 08:40:24.923,COM4, -204.834, -110.901,
 08:40:24.923,COM4, -188.66, 83.801,
 08:40:24.983,COM4, -124.634, 243.591,
 08:40:24.983,COM4, -159.119, 250.122,
 08:40:25.073,COM4, -72.693, 251.099,
 08:40:25.073,COM4, -78.064, 164.062,
 08:40:25.073,COM4, -77.026, 108.826,
 08:40:25.073,COM4, -69.031, 77.759,
 08:40:25.103,COM4, -56.274, 57.312,
 08:40:25.103,COM4, -34.119, 47.058,
 08:40:25.163,COM4, -16.602, 27.71,
 08:40:25.163,COM4, -10.132, 0,
 08:40:25.163,COM4, -12.268, -24.414,
 08:40:25.163,COM4, -21.118, -37.109,
 08:40:25.223,COM4, -23.499, -31.677,
 08:40:25.223,COM4, -22.644, -18.555,
 08:40:25.253,COM4, -17.639, -3.357,
 08:40:25.253,COM4, -15.137, 3.54,
 08:40:25.283,COM4, -11.841, 2.319,
 08:40:25.283,COM4, -14.343, 4.272,
 08:40:25.343,COM4, -16.174, 1.77,
 08:40:25.343,COM4, -16.785, -4.822,
 08:40:25.373,COM4, -14.893, -10.925,
 08:40:25.373,COM4, -11.658, -11.963,
 08:40:25.403,COM4, -9.277, -7.69,
 08:40:25.403,COM4, -9.521, -1.648,
 08:40:25.463,COM4, -10.071, 3.357,
 08:40:25.463,COM4, -8.057, 0.122,
 08:40:25.493,COM4, -7.385, -2.625,
 08:40:25.493,COM4, -1.526, -0.793,
 08:40:25.523,COM4, 4.761, 1.648,
 08:40:25.523,COM4, 11.169, -0.549,
 08:40:25.583,COM4, 10.986, -1.099,
 08:40:25.583,COM4, 9.766, 3.113,
 08:40:25.613,COM4, 9.338, 5.981,
 08:40:25.613,COM4, 10.559, 6.897,
 08:40:25.643,COM4, 5.859, 7.385,
 08:40:25.643,COM4, 7.568, 10.315,
 08:40:25.702,COM4, 8.179, 13.611,
 08:40:25.702,COM4, 8.362, 14.893,
 08:40:25.733,COM4, 16.357, 16.052,
 08:40:25.733,COM4, 23.071, 14.526,
 08:40:25.793,COM4, 27.649, 10.315,
 08:40:25.793,COM4, 23.56, -0.793,
 08:40:25.823,COM4, 8.484, -27.1,
 08:40:25.823,COM4, 23.01, -75.928,
 08:40:25.853,COM4, 61.646, -137.207,
